Epoch,Num trials,Number correct,Time
0,75466,3276,137.18728875205852
1,75466,9320,116.88147130305879
2,75466,14702,115.71443664911203
3,75466,18071,114.45684461202472
4,75466,21287,112.87948023201898
5,75466,24623,113.32033033808693
6,75466,27487,113.68949504499324
7,75466,29330,114.92147044604644
8,75466,30787,116.17642601695843
9,75466,32004,117.29371824720874
10,75466,32992,118.49190698703751
11,75466,33772,119.74319694610313
12,75466,35156,120.22108384803869
13,75466,35343,121.07929052296095
14,75466,35830,122.23500047414564
15,75466,36284,122.97092580609024
16,75466,36642,123.35256073297933
17,75466,36999,123.64199922489934
18,75466,37686,123.79340853798203
19,75466,38083,124.30338889406994
20,75466,37497,124.77352130902
21,75466,38031,125.07901380187832
22,75466,38150,124.63872820697725
23,75466,38946,124.29366139392368
24,75466,39788,123.90748518216424
25,75466,40103,123.48144394881092
26,75466,40333,123.07113774400204
27,75466,40757,123.46817689202726
28,75466,41272,123.32039293204434
29,75466,41432,123.55471823201515
30,75466,41501,123.61499673011713
31,75466,41567,123.94155628606677
32,75466,41879,123.6607069990132
33,75466,42209,124.12224958697334
34,75466,42235,124.12696213601157
35,75466,42434,124.19298269390129
36,75466,42165,124.43400526908226
37,75466,42489,125.4763751779683
38,75466,39494,120.58629761193879
39,75466,40025,124.15090797003359
40,75466,41704,125.7122196929995
41,75466,42352,125.45807033916935
42,75466,43085,126.06487291492522
43,75466,41903,125.01054311706685
44,75466,41153,124.3445299519226
45,75466,42233,126.82785712415352
46,75466,43018,127.05016879481263
47,75466,43107,127.25900905695744
48,75466,37999,121.41354855289683
49,75466,40384,125.22589649399742
50,75466,36814,119.9317217960488
51,75466,37415,123.68218092690222
52,75466,38972,124.5090697389096
53,75466,39485,125.8489939130377
54,75466,39922,126.70506257889792
55,75466,40368,128.0100953988731
56,75466,40629,127.72589493286796
57,75466,41588,128.62737097009085
58,75466,42222,128.0257793290075
59,75466,42215,128.20202686800621
60,75466,42893,128.09911348903552
61,75466,43005,128.3292208351195
62,75466,43016,128.42096242913976
63,75466,43322,128.38368732109666
64,75466,43481,128.6494266539812
65,75466,42696,128.06830663001165
66,75466,38827,125.2976994861383
67,75466,33702,124.05301617691293
68,75466,34698,124.29897970100865
69,75466,35305,123.35872010095045
70,75466,35983,121.66571308998391
71,75466,37086,122.01007572119124
72,75466,38308,123.9579407630954
73,75466,39375,126.46250322298147
74,75466,40271,128.19352588895708
75,75466,41571,128.63403194304556
76,75466,42181,128.54256215901114
77,75466,42616,128.87589595885947
78,75466,42818,128.76574804307893
79,75466,42819,128.5893877320923
80,75466,43050,128.67453181184828
81,75466,43304,129.03605883102864
82,75466,42253,128.5232004309073
83,75466,43060,129.55954669998027
84,75466,43211,129.18606533692218
85,75466,42957,129.41707278694957
86,75466,43393,129.49124872102402
87,75466,41985,127.99358516698703
88,75466,42758,128.83993857586756
89,75466,42319,128.45050542801619
90,75466,43048,128.81315516098402
91,75466,43093,129.20201463787816
92,75466,43370,129.53164008585736
93,75466,43664,129.7191122090444
94,75466,43619,129.69689486711286
95,75466,43741,129.76044697500765
96,75466,41550,127.50916365999728
97,75466,43115,129.0777382350061
98,75466,43240,129.4752231349703
99,75466,43518,129.72912195697427
